State Name,District Name,Disability,Age Group,Male,Female,Other,Total
Telangana,Ranga Reddy,Autism Spectrum Disorder,'60-80',,,,
Telangana,Ranga Reddy,Blindness,'0-6',8,4,,12
Telangana,Ranga Reddy,Blindness,'15-35',161,127,,288
Telangana,Ranga Reddy,Blindness,'35-60',496,278,,774
Telangana,Ranga Reddy,Blindness,'6-15',27,17,,44
Telangana,Ranga Reddy,Blindness,'60-80',276,210,,486
Telangana,Ranga Reddy,Blindness,'80+',67,41,,108
Telangana,Ranga Reddy,Cerebral Palsy,'0-6',,,,
Telangana,Rajanna Sircilla,Speech and Language Disability,'35-60',,,,
Telangana,Rajanna Sircilla,Speech and Language Disability,'15-35',,,,
Telangana,Rajanna Sircilla,Mental Illness,'80+',2,3,,5
Telangana,Rajanna Sircilla,Multiple Disabilities,'0-6',,,,
Telangana,Rajanna Sircilla,Multiple Disabilities,'15-35',1,1,,2
Telangana,Rajanna Sircilla,Multiple Disabilities,'35-60',,,,
Telangana,Rajanna Sircilla,Multiple Disabilities,'6-15',1,,,1
Telangana,Rajanna Sircilla,Multiple Disabilities,'60-80',,,,
Telangana,Rajanna Sircilla,Multiple Sclerosis,'15-35',,,,
Telangana,Rajanna Sircilla,Multiple Sclerosis,'35-60',,,,
Telangana,Rajanna Sircilla,Multiple Sclerosis,'60-80',,,,
Telangana,Rajanna Sircilla,Muscular Dystrophy,'35-60',,,,
Telangana,Rajanna Sircilla,Muscular Dystrophy,'60-80',,,,
Telangana,Rajanna Sircilla,Parkinson's Disease,'35-60',,,,
Telangana,Rajanna Sircilla,Parkinson's Disease,'60-80',,,,
Telangana,Rajanna Sircilla,Speech and Language Disability,'0-6',,,,
Telangana,Ranga Reddy,Cerebral Palsy,'15-35',,,,
Telangana,Ranga Reddy,Cerebral Palsy,'35-60',,,,
Telangana,Ranga Reddy,Cerebral Palsy,'6-15',,,,
Telangana,Ranga Reddy,Hemophilia,'6-15',,,,
Telangana,Ranga Reddy,Intellectual Disability,'0-6',15,8,,23
Telangana,Ranga Reddy,Intellectual Disability,'15-35',1727,1185,,2912
Telangana,Ranga Reddy,Intellectual Disability,'35-60',705,498,,1203
Telangana,Ranga Reddy,Intellectual Disability,'6-15',429,272,,701
Telangana,Ranga Reddy,Intellectual Disability,'60-80',41,33,,74
Telangana,Ranga Reddy,Intellectual Disability,'80+',4,2,,6
Telangana,Ranga Reddy,Leprosy cured,'35-60',,,,
Telangana,Ranga Reddy,Locomotor Disability,'0-6',46,32,,78
Telangana,Ranga Reddy,Locomotor Disability,'15-35',3385,2123,,5508
Telangana,Ranga Reddy,Locomotor Disability,'35-60',11047,5033,,16080
Telangana,Ranga Reddy,Locomotor Disability,'6-15',359,199,,558
Telangana,Ranga Reddy,Locomotor Disability,'60-80',5532,2166,,7698
Telangana,Ranga Reddy,Locomotor Disability,'80+',788,315,,1103
Telangana,Ranga Reddy,Hemophilia,'35-60',,,,
Telangana,Ranga Reddy,Hemophilia,'15-35',,,,
Telangana,Ranga Reddy,Chronic Neurological Conditions,'15-35',,,,
Telangana,Ranga Reddy,Chronic Neurological Conditions,'35-60',,,,
Telangana,Ranga Reddy,Chronic Neurological Conditions,'6-15',,,,
Telangana,Ranga Reddy,Chronic Neurological Conditions,'60-80',,,,
Telangana,Ranga Reddy,Dwarfism,'15-35',,,,
Telangana,Ranga Reddy,Dwarfism,'35-60',,,,
Telangana,Ranga Reddy,Dwarfism,'6-15',,,,
Telangana,Ranga Reddy,Hearing Impairment,'0-6',8,16,,24
Telangana,Ranga Reddy,Hearing Impairment,'15-35',687,598,,1285
Telangana,Ranga Reddy,Hearing Impairment,'35-60',795,715,,1510
Telangana,Ranga Reddy,Hearing Impairment,'6-15',147,131,,278
Telangana,Ranga Reddy,Hearing Impairment,'60-80',406,228,,634
Telangana,Ranga Reddy,Hearing Impairment,'80+',79,34,,113
Telangana,Ranga Reddy,Hemophilia,'0-6',,,,
Telangana,Ranga Reddy,Low Vision,'0-6',,,,
Telangana,Siddipet,Locomotor Disability,'15-35',1259,854,,2113
Telangana,Siddipet,Multiple Disabilities,'0-6',,,,
Telangana,Siddipet,Multiple Disabilities,'15-35',12,11,,23
Telangana,Siddipet,Multiple Disabilities,'35-60',5,4,,9
Telangana,Siddipet,Multiple Disabilities,'6-15',,,,
Telangana,Siddipet,Multiple Disabilities,'60-80',,2,,2
Telangana,Siddipet,Multiple Disabilities,'80+',1,,,1
Telangana,Siddipet,Muscular Dystrophy,'0-6',,,,
Telangana,Siddipet,Muscular Dystrophy,'15-35',,,,
Telangana,Siddipet,Muscular Dystrophy,'60-80',,,,
Telangana,Siddipet,Parkinson's Disease,'35-60',,,,
Telangana,Siddipet,Speech and Language Disability,'0-6',,,,
Telangana,Siddipet,Speech and Language Disability,'15-35',,,,
Telangana,Siddipet,Speech and Language Disability,'6-15',,,,
Telangana,Siddipet,Thalassemia,'6-15',,,,
Telangana,Siddipet,Mental Illness,'80+',4,1,,5
Telangana,Siddipet,Mental Illness,'60-80',85,70,,155
Telangana,Siddipet,Locomotor Disability,'35-60',3985,2052,,6037
Telangana,Siddipet,Locomotor Disability,'6-15',165,105,,270
Telangana,Siddipet,Locomotor Disability,'60-80',2352,1336,,3688
Telangana,Siddipet,Locomotor Disability,'80+',496,273,,769
Telangana,Siddipet,Low Vision,'0-6',1,,,1
Telangana,Siddipet,Low Vision,'15-35',160,103,,263
Telangana,Siddipet,Low Vision,'35-60',430,326,,756
Telangana,Siddipet,Low Vision,'6-15',7,4,,11
Telangana,Siddipet,Low Vision,'60-80',419,306,,725
Telangana,Siddipet,Low Vision,'80+',145,78,,223
Telangana,Siddipet,Mental Illness,'0-6',,1,,1
Telangana,Siddipet,Mental Illness,'15-35',180,103,,283
Telangana,Siddipet,Mental Illness,'35-60',422,252,,674
Telangana,Siddipet,Mental Illness,'6-15',1,,,1
Telangana,Suryapet,Autism Spectrum Disorder,'6-15',,,,
Telangana,Suryapet,Blindness,'0-6',2,4,,6
Telangana,Suryapet,Blindness,'15-35',44,40,,84
Telangana,Suryapet,Hemophilia,'0-6',,,,
Telangana,Suryapet,Hemophilia,'35-60',,,,
Telangana,Suryapet,Intellectual Disability,'0-6',8,3,,11
Telangana,Suryapet,Intellectual Disability,'15-35',1123,846,,1969
Telangana,Suryapet,Intellectual Disability,'35-60',377,322,,699
Telangana,Suryapet,Intellectual Disability,'6-15',177,126,,303
Telangana,Suryapet,Intellectual Disability,'60-80',15,16,,31
Telangana,Suryapet,Leprosy cured,'15-35',,,,
Telangana,Suryapet,Leprosy cured,'35-60',,,,
Telangana,Suryapet,Leprosy cured,'60-80',,,,
Telangana,Suryapet,Locomotor Disability,'0-6',22,8,,30
Telangana,Suryapet,Locomotor Disability,'15-35',1826,1218,,3044
Telangana,Suryapet,Locomotor Disability,'35-60',5813,3166,,8979
Telangana,Suryapet,Locomotor Disability,'6-15',168,131,,299
Telangana,Suryapet,Hearing Impairment,'80+',29,30,,59
Telangana,Suryapet,Hearing Impairment,'60-80',141,158,,299
Telangana,Suryapet,Blindness,'35-60',125,103,,228
Telangana,Suryapet,Blindness,'6-15',16,13,,29
Telangana,Suryapet,Blindness,'60-80',90,154,,244
Telangana,Suryapet,Blindness,'80+',34,44,,78
Telangana,Suryapet,Cerebral Palsy,'0-6',,,,
Telangana,Suryapet,Cerebral Palsy,'15-35',,,,
Telangana,Suryapet,Cerebral Palsy,'35-60',,,,
Telangana,Suryapet,Cerebral Palsy,'6-15',,,,
Telangana,Suryapet,Cerebral Palsy,'60-80',,,,
Telangana,Suryapet,Dwarfism,'15-35',,,,
Telangana,Suryapet,Hearing Impairment,'0-6',4,3,,7
Telangana,Suryapet,Hearing Impairment,'15-35',363,285,,648
Telangana,Suryapet,Hearing Impairment,'35-60',445,406,,851
Telangana,Suryapet,Hearing Impairment,'6-15',71,50,,121
Telangana,Suryapet,Locomotor Disability,'60-80',3437,2124,,5561
Telangana,Siddipet,Locomotor Disability,'0-6',8,13,,21
Telangana,Sangareddy,Intellectual Disability,'60-80',2,4,,6
Telangana,Sangareddy,Mental Illness,'60-80',57,33,,90
Telangana,Sangareddy,Mental Illness,'80+',1,5,,6
Telangana,Sangareddy,Multiple Disabilities,'0-6',,,,
Telangana,Sangareddy,Multiple Disabilities,'15-35',,,,
Telangana,Sangareddy,Multiple Disabilities,'35-60',,,,
Telangana,Sangareddy,Multiple Disabilities,'6-15',,,,
Telangana,Sangareddy,Multiple Disabilities,'60-80',,,,
Telangana,Sangareddy,Multiple Sclerosis,'35-60',,,,
Telangana,Sangareddy,Muscular Dystrophy,'35-60',,,,
Telangana,Sangareddy,Muscular Dystrophy,'6-15',,,,
Telangana,Sangareddy,Muscular Dystrophy,'60-80',,,,
Telangana,Sangareddy,Parkinson's Disease,'35-60',,,,
Telangana,Sangareddy,Specific Learning Disabilities,'15-35',,,,
Telangana,Sangareddy,Speech and Language Disability,'15-35',,,,
Telangana,Sangareddy,Mental Illness,'6-15',1,,,1
Telangana,Sangareddy,Mental Illness,'35-60',314,140,,454
Telangana,Sangareddy,Intellectual Disability,'80+',,1,,1
Telangana,Sangareddy,Locomotor Disability,'0-6',24,10,,34
Telangana,Sangareddy,Locomotor Disability,'15-35',1030,589,,1619
Telangana,Sangareddy,Locomotor Disability,'35-60',2231,857,,3088
Telangana,Sangareddy,Locomotor Disability,'6-15',323,206,,529
Telangana,Sangareddy,Locomotor Disability,'60-80',791,339,,1130
Telangana,Sangareddy,Locomotor Disability,'80+',96,58,,154
Telangana,Sangareddy,Low Vision,'15-35',105,92,,197
Telangana,Sangareddy,Low Vision,'35-60',198,97,,295
Telangana,Sangareddy,Low Vision,'6-15',6,2,,8
Telangana,Sangareddy,Low Vision,'60-80',139,85,,224
Telangana,Sangareddy,Low Vision,'80+',42,30,,72
Telangana,Sangareddy,Mental Illness,'0-6',,,,
Telangana,Sangareddy,Mental Illness,'15-35',95,57,,152
Telangana,Sangareddy,Speech and Language Disability,'6-15',,,,
Telangana,Sangareddy,Thalassemia,'6-15',,,,
Telangana,Siddipet,Acid Attack Victim,'35-60',,,,
Telangana,Siddipet,Hearing Impairment,'15-35',219,221,,440
Telangana,Siddipet,Hearing Impairment,'35-60',307,263,,570
Telangana,Siddipet,Hearing Impairment,'6-15',50,41,,91
Telangana,Siddipet,Hearing Impairment,'60-80',177,156,,333
Telangana,Siddipet,Hearing Impairment,'80+',53,20,,73
Telangana,Siddipet,Hemophilia,'0-6',,,,
Telangana,Siddipet,Hemophilia,'15-35',,,,
Telangana,Siddipet,Hemophilia,'6-15',,,,
Telangana,Siddipet,Intellectual Disability,'0-6',16,5,,21
Telangana,Siddipet,Intellectual Disability,'15-35',945,723,,1668
Telangana,Siddipet,Intellectual Disability,'35-60',403,349,,752
Telangana,Siddipet,Intellectual Disability,'6-15',110,85,,195
Telangana,Siddipet,Intellectual Disability,'60-80',36,13,,49
Telangana,Siddipet,Intellectual Disability,'80+',3,1,,4
Telangana,Siddipet,Hearing Impairment,'0-6',6,9,,15
Telangana,Siddipet,Dwarfism,'35-60',,,,
Telangana,Siddipet,Autism Spectrum Disorder,'6-15',,,,
Telangana,Siddipet,Blindness,'0-6',3,1,,4
Telangana,Siddipet,Blindness,'15-35',64,39,,103
Telangana,Siddipet,Blindness,'35-60',139,106,,245
Telangana,Siddipet,Blindness,'6-15',11,3,,14
Telangana,Siddipet,Blindness,'60-80',173,122,,295
Telangana,Siddipet,Blindness,'80+',82,37,,119
Telangana,Siddipet,Cerebral Palsy,'15-35',,,,
Telangana,Siddipet,Cerebral Palsy,'6-15',,,,
Telangana,Siddipet,Cerebral Palsy,'60-80',,,,
Telangana,Siddipet,Chronic Neurological Conditions,'15-35',,,,
Telangana,Siddipet,Chronic Neurological Conditions,'35-60',,,,
Telangana,Siddipet,Chronic Neurological Conditions,'60-80',,,,
Telangana,Siddipet,Dwarfism,'15-35',,,,
Telangana,Siddipet,Leprosy cured,'15-35',,,,
Telangana,Medchal Malkajgiri,Locomotor Disability,'0-6',31,26,,57
Telangana,Jagitial,Multiple Disabilities,'6-15',,1,,1
Telangana,Jangoan,Blindness,'15-35',15,10,,25
Telangana,Jangoan,Blindness,'35-60',59,34,,93
Telangana,Jangoan,Blindness,'6-15',6,3,,9
Telangana,Jangoan,Blindness,'60-80',66,30,,96
Telangana,Jangoan,Blindness,'80+',29,6,,35
Telangana,Jangoan,Cerebral Palsy,'15-35',,,,
Telangana,Jangoan,Cerebral Palsy,'6-15',,,,
Telangana,Jangoan,Chronic Neurological Conditions,'35-60',,,,
Telangana,Jangoan,Chronic Neurological Conditions,'60-80',,,,
Telangana,Jangoan,Dwarfism,'15-35',,,,
Telangana,Jangoan,Hearing Impairment,'0-6',5,,,5
Telangana,Jangoan,Hearing Impairment,'15-35',223,220,,443
Telangana,Jangoan,Hearing Impairment,'35-60',349,349,,698
Telangana,Jangoan,Hearing Impairment,'6-15',46,40,,86
Telangana,Jangoan,Blindness,'0-6',2,2,,4
Telangana,Jangoan,Autism Spectrum Disorder,'6-15',,,,
Telangana,Jagitial,Multiple Disabilities,'60-80',9,4,,13
Telangana,Jagitial,Multiple Disabilities,'80+',3,3,,6
Telangana,Jagitial,Muscular Dystrophy,'15-35',,,,
Telangana,Jagitial,Muscular Dystrophy,'35-60',,,,
Telangana,Jagitial,Muscular Dystrophy,'6-15',,,,
Telangana,Jagitial,Parkinson's Disease,'60-80',,,,
Telangana,Jagitial,Sickle Cell Disease,'15-35',,,,
Telangana,Jagitial,Sickle Cell Disease,'6-15',,,,
Telangana,Jagitial,Speech and Language Disability,'35-60',,,,
Telangana,Jagitial,Thalassemia,'0-6',,,,
Telangana,Jagitial,Thalassemia,'15-35',,,,
Telangana,Jagitial,Thalassemia,'6-15',,,,
Telangana,Jangoan,Acid Attack Victim,'15-35',,,,
Telangana,Jangoan,Acid Attack Victim,'35-60',,,,
Telangana,Jangoan,Hearing Impairment,'60-80',189,166,,355
Telangana,Jangoan,Hearing Impairment,'80+',38,26,,64
Telangana,Jangoan,Intellectual Disability,'0-6',4,3,,7
Telangana,Jangoan,Mental Illness,'15-35',19,15,,34
Telangana,Jangoan,Mental Illness,'35-60',133,105,,238
Telangana,Jangoan,Mental Illness,'6-15',,,,
Telangana,Jangoan,Mental Illness,'60-80',28,32,,60
Telangana,Jangoan,Mental Illness,'80+',1,2,,3
Telangana,Jangoan,Multiple Disabilities,'15-35',3,6,,9
Telangana,Jangoan,Multiple Disabilities,'35-60',3,1,,4
Telangana,Jangoan,Multiple Disabilities,'6-15',1,,,1
Telangana,Jangoan,Multiple Disabilities,'60-80',,2,,2
Telangana,Jangoan,Multiple Disabilities,'80+',1,,,1
Telangana,Jangoan,Multiple Sclerosis,'6-15',,,,
Telangana,Jangoan,Muscular Dystrophy,'15-35',,,,
Telangana,Jangoan,Muscular Dystrophy,'35-60',,,,
Telangana,Jangoan,Speech and Language Disability,'35-60',,,,
Telangana,Jangoan,Low Vision,'80+',174,81,,255
Telangana,Jangoan,Low Vision,'60-80',548,351,,899
Telangana,Jangoan,Intellectual Disability,'15-35',543,421,,964
Telangana,Jangoan,Intellectual Disability,'35-60',298,225,,523
Telangana,Jangoan,Intellectual Disability,'6-15',81,54,,135
Telangana,Jangoan,Intellectual Disability,'60-80',22,15,,37
Telangana,Jangoan,Leprosy cured,'60-80',,,,
Telangana,Jangoan,Locomotor Disability,'0-6',9,6,,15
Telangana,Jangoan,Locomotor Disability,'15-35',940,601,,1541
Telangana,Jangoan,Locomotor Disability,'35-60',3298,1814,,5112
Telangana,Jangoan,Locomotor Disability,'6-15',125,76,,201
Telangana,Jangoan,Locomotor Disability,'60-80',2238,1332,,3570
Telangana,Jangoan,Locomotor Disability,'80+',467,239,,706
Telangana,Jangoan,Low Vision,'15-35',137,97,,234
Telangana,Jangoan,Low Vision,'35-60',383,323,,706
Telangana,Jangoan,Low Vision,'6-15',7,3,,10
Telangana,Jayashankar Bhupalapally,Blindness,'0-6',1,,,1
Telangana,Jagitial,Multiple Disabilities,'35-60',5,4,,9
Telangana,Hyderabad,Muscular Dystrophy,'60-80',,1,,1
Telangana,Jagitial,Acid Attack Victim,'60-80',,,,
Telangana,Jagitial,Autism Spectrum Disorder,'0-6',,,,
Telangana,Jagitial,Blindness,'0-6',5,3,,8
Telangana,Jagitial,Blindness,'15-35',105,83,,188
Telangana,Jagitial,Blindness,'35-60',249,176,,425
Telangana,Jagitial,Blindness,'6-15',12,7,,19
Telangana,Jagitial,Blindness,'60-80',267,196,,463
Telangana,Jagitial,Blindness,'80+',95,52,,147
Telangana,Jagitial,Cerebral Palsy,'15-35',,,,
Telangana,Jagitial,Cerebral Palsy,'35-60',,,,
Telangana,Jagitial,Cerebral Palsy,'6-15',,,,
Telangana,Jagitial,Chronic Neurological Conditions,'35-60',,,,
Telangana,Jagitial,Dwarfism,'15-35',,,,
Telangana,Jagitial,Dwarfism,'35-60',,,,
Telangana,Hyderabad,Thalassemia,'6-15',,,,
Telangana,Hyderabad,Thalassemia,'35-60',,,,
Telangana,Hyderabad,Parkinson's Disease,'15-35',,,,
Telangana,Hyderabad,Parkinson's Disease,'35-60',,,,
Telangana,Hyderabad,Parkinson's Disease,'60-80',,,,
Telangana,Hyderabad,Sickle Cell Disease,'0-6',,,,
Telangana,Hyderabad,Sickle Cell Disease,'15-35',,,,
Telangana,Hyderabad,Sickle Cell Disease,'6-15',,,,
Telangana,Hyderabad,Specific Learning Disabilities,'15-35',,1,,1
Telangana,Hyderabad,Specific Learning Disabilities,'6-15',,,,
Telangana,Hyderabad,Speech and Language Disability,'0-6',,,,
Telangana,Hyderabad,Speech and Language Disability,'15-35',,,,
Telangana,Hyderabad,Speech and Language Disability,'35-60',,,,
Telangana,Hyderabad,Speech and Language Disability,'6-15',,,,
Telangana,Hyderabad,Thalassemia,'0-6',,,,
Telangana,Hyderabad,Thalassemia,'15-35',,,,
Telangana,Jagitial,Hearing Impairment,'0-6',2,6,,8
Telangana,Jagitial,Hearing Impairment,'15-35',333,308,,641
Telangana,Jagitial,Hearing Impairment,'35-60',515,523,,1038
Telangana,Jagitial,Locomotor Disability,'60-80',3317,1866,,5183
Telangana,Jagitial,Locomotor Disability,'80+',859,557,,1416
Telangana,Jagitial,Low Vision,'15-35',109,85,,194
Telangana,Jagitial,Low Vision,'35-60',280,230,,510
Telangana,Jagitial,Low Vision,'6-15',15,6,,21
Telangana,Jagitial,Low Vision,'60-80',378,284,,662
Telangana,Jagitial,Low Vision,'80+',102,93,,195
Telangana,Jagitial,Mental Illness,'0-6',,,,
Telangana,Jagitial,Mental Illness,'15-35',243,219,,462
Telangana,Jagitial,Mental Illness,'35-60',596,519,,1115
Telangana,Jagitial,Mental Illness,'6-15',2,2,,4
Telangana,Jagitial,Mental Illness,'60-80',159,120,,279
Telangana,Jagitial,Mental Illness,'80+',12,12,,24
Telangana,Jagitial,Multiple Disabilities,'0-6',,,,
Telangana,Jagitial,Locomotor Disability,'6-15',95,71,,166
Telangana,Jagitial,Locomotor Disability,'35-60',3679,1980,,5659
Telangana,Jagitial,Hearing Impairment,'6-15',41,49,,90
Telangana,Jagitial,Hearing Impairment,'60-80',367,355,,722
Telangana,Jagitial,Hearing Impairment,'80+',92,47,,139
Telangana,Jagitial,Hemophilia,'15-35',,,,
Telangana,Jagitial,Intellectual Disability,'0-6',8,8,,16
Telangana,Jagitial,Intellectual Disability,'15-35',620,470,,1090
Telangana,Jagitial,Intellectual Disability,'35-60',211,242,,453
Telangana,Jagitial,Intellectual Disability,'6-15',131,111,,242
Telangana,Jagitial,Intellectual Disability,'60-80',32,22,,54
Telangana,Jagitial,Intellectual Disability,'80+',3,2,,5
Telangana,Jagitial,Leprosy cured,'35-60',,,,
Telangana,Jagitial,Leprosy cured,'60-80',,,,
Telangana,Jagitial,Locomotor Disability,'0-6',104,74,,178
Telangana,Jagitial,Locomotor Disability,'15-35',1202,822,,2024
Telangana,Jagitial,Multiple Disabilities,'15-35',14,13,,27
Telangana,Jogulamba Gadwal,Dwarfism,'15-35',,,,
Telangana,Jogulamba Gadwal,Locomotor Disability,'6-15',167,136,,303
Telangana,Jogulamba Gadwal,Locomotor Disability,'60-80',1411,726,,2137
Telangana,Jogulamba Gadwal,Locomotor Disability,'80+',157,85,,242
Telangana,Jogulamba Gadwal,Low Vision,'15-35',101,91,,192
Telangana,Jogulamba Gadwal,Low Vision,'35-60',215,178,,393
Telangana,Jogulamba Gadwal,Low Vision,'6-15',5,9,,14
Telangana,Jogulamba Gadwal,Low Vision,'60-80',206,149,,355
Telangana,Jogulamba Gadwal,Low Vision,'80+',44,20,,64
Telangana,Jogulamba Gadwal,Mental Illness,'0-6',3,1,,4
Telangana,Jogulamba Gadwal,Mental Illness,'15-35',301,323,,624
Telangana,Jogulamba Gadwal,Mental Illness,'35-60',367,344,,711
Telangana,Jogulamba Gadwal,Mental Illness,'6-15',69,51,,120
Telangana,Jogulamba Gadwal,Mental Illness,'60-80',85,75,,160
Telangana,Jogulamba Gadwal,Mental Illness,'80+',3,8,,11
Telangana,Jogulamba Gadwal,Locomotor Disability,'35-60',3410,1758,,5168
Telangana,Jogulamba Gadwal,Locomotor Disability,'15-35',1356,971,,2327
Telangana,Jogulamba Gadwal,Dwarfism,'35-60',,,,
Telangana,Jogulamba Gadwal,Hearing Impairment,'0-6',4,5,,9
Telangana,Jogulamba Gadwal,Hearing Impairment,'15-35',216,277,,493
Telangana,Jogulamba Gadwal,Hearing Impairment,'35-60',446,525,,971
Telangana,Jogulamba Gadwal,Hearing Impairment,'6-15',54,42,,96
Telangana,Jogulamba Gadwal,Hearing Impairment,'60-80',134,135,,269
Telangana,Jogulamba Gadwal,Hearing Impairment,'80+',16,13,,29
Telangana,Jogulamba Gadwal,Intellectual Disability,'0-6',2,,,2
Telangana,Jogulamba Gadwal,Intellectual Disability,'15-35',399,287,,686
Telangana,Jogulamba Gadwal,Intellectual Disability,'35-60',23,27,,50
Telangana,Jogulamba Gadwal,Intellectual Disability,'6-15',124,93,,217
Telangana,Jogulamba Gadwal,Intellectual Disability,'60-80',1,,,1
Telangana,Jogulamba Gadwal,Leprosy cured,'35-60',,,,
Telangana,Jogulamba Gadwal,Locomotor Disability,'0-6',9,11,,20
Telangana,Jogulamba Gadwal,Multiple Disabilities,'0-6',,,,
Telangana,Jogulamba Gadwal,Multiple Disabilities,'15-35',,3,,3
Telangana,Jogulamba Gadwal,Multiple Disabilities,'35-60',,,,
Telangana,Kamareddy,Cerebral Palsy,'0-6',,,,
Telangana,Kamareddy,Cerebral Palsy,'15-35',,,,
Telangana,Kamareddy,Cerebral Palsy,'35-60',,,,
Telangana,Kamareddy,Cerebral Palsy,'6-15',,,,
Telangana,Kamareddy,Cerebral Palsy,'60-80',,,,
Telangana,Kamareddy,Dwarfism,'15-35',,,,
Telangana,Kamareddy,Hearing Impairment,'0-6',1,6,,7
Telangana,Kamareddy,Hearing Impairment,'15-35',440,429,,869
Telangana,Kamareddy,Hearing Impairment,'35-60',679,658,,1337
Telangana,Kamareddy,Hearing Impairment,'6-15',62,60,,122
Telangana,Kamareddy,Hearing Impairment,'60-80',259,242,,501
Telangana,Kamareddy,Hearing Impairment,'80+',36,21,,57
Telangana,Kamareddy,Hemophilia,'6-15',,,,
Telangana,Kamareddy,Intellectual Disability,'0-6',8,4,,12
Telangana,Kamareddy,Blindness,'80+',71,38,,109
Telangana,Kamareddy,Blindness,'60-80',220,150,,370
Telangana,Jogulamba Gadwal,Multiple Disabilities,'6-15',,,,
Telangana,Jogulamba Gadwal,Multiple Disabilities,'60-80',,,,
Telangana,Jogulamba Gadwal,Muscular Dystrophy,'0-6',,,,
Telangana,Jogulamba Gadwal,Muscular Dystrophy,'15-35',,,,
Telangana,Jogulamba Gadwal,Muscular Dystrophy,'6-15',,,,
Telangana,Jogulamba Gadwal,Speech and Language Disability,'15-35',,,,
Telangana,Jogulamba Gadwal,Speech and Language Disability,'35-60',,,,
Telangana,Jogulamba Gadwal,Speech and Language Disability,'6-15',,,,
Telangana,Jogulamba Gadwal,Thalassemia,'6-15',,,,
Telangana,Kamareddy,Acid Attack Victim,'15-35',,,,
Telangana,Kamareddy,Blindness,'0-6',6,3,,9
Telangana,Kamareddy,Blindness,'15-35',118,70,,188
Telangana,Kamareddy,Blindness,'35-60',270,177,,447
Telangana,Kamareddy,Blindness,'6-15',16,19,,35
Telangana,Kamareddy,Intellectual Disability,'15-35',650,508,,1158
Telangana,Jogulamba Gadwal,Chronic Neurological Conditions,'80+',,,,
Telangana,Jayashankar Bhupalapally,Blindness,'15-35',22,13,,35
Telangana,Jayashankar Bhupalapally,Intellectual Disability,'0-6',4,,,4
Telangana,Jayashankar Bhupalapally,Intellectual Disability,'15-35',539,443,,982
Telangana,Jayashankar Bhupalapally,Intellectual Disability,'35-60',301,271,,572
Telangana,Jayashankar Bhupalapally,Intellectual Disability,'6-15',44,34,,78
Telangana,Jayashankar Bhupalapally,Intellectual Disability,'60-80',16,22,,38
Telangana,Jayashankar Bhupalapally,Intellectual Disability,'80+',2,1,,3
Telangana,Jayashankar Bhupalapally,Leprosy cured,'35-60',,,,
Telangana,Jayashankar Bhupalapally,Leprosy cured,'60-80',,,,
Telangana,Jayashankar Bhupalapally,Locomotor Disability,'0-6',5,7,,12
Telangana,Jayashankar Bhupalapally,Locomotor Disability,'15-35',985,652,,1637
Telangana,Jayashankar Bhupalapally,Locomotor Disability,'35-60',2808,1653,,4461
Telangana,Jayashankar Bhupalapally,Locomotor Disability,'6-15',97,76,,173
Telangana,Jayashankar Bhupalapally,Locomotor Disability,'60-80',1381,864,,2245
Telangana,Jayashankar Bhupalapally,Locomotor Disability,'80+',293,123,,416
Telangana,Jayashankar Bhupalapally,Hemophilia,'6-15',,,,
Telangana,Jayashankar Bhupalapally,Hearing Impairment,'80+',30,20,,50
Telangana,Jayashankar Bhupalapally,Blindness,'35-60',38,33,,71
Telangana,Jayashankar Bhupalapally,Blindness,'6-15',2,3,,5
Telangana,Jayashankar Bhupalapally,Blindness,'60-80',30,18,,48
Telangana,Jayashankar Bhupalapally,Blindness,'80+',13,14,,27
Telangana,Jayashankar Bhupalapally,Cerebral Palsy,'0-6',,,,
Telangana,Jayashankar Bhupalapally,Cerebral Palsy,'15-35',,,,
Telangana,Jayashankar Bhupalapally,Cerebral Palsy,'35-60',,,,
Telangana,Jayashankar Bhupalapally,Cerebral Palsy,'6-15',,,,
Telangana,Jayashankar Bhupalapally,Cerebral Palsy,'60-80',,,,
Telangana,Jayashankar Bhupalapally,Hearing Impairment,'0-6',,,,
Telangana,Jayashankar Bhupalapally,Hearing Impairment,'15-35',241,227,,468
Telangana,Jayashankar Bhupalapally,Hearing Impairment,'35-60',368,363,,731
Telangana,Jayashankar Bhupalapally,Hearing Impairment,'6-15',31,18,,49
Telangana,Jayashankar Bhupalapally,Hearing Impairment,'60-80',146,147,,293
Telangana,Jayashankar Bhupalapally,Low Vision,'15-35',187,154,,341
Telangana,Jayashankar Bhupalapally,Low Vision,'35-60',423,331,,754
Telangana,Jayashankar Bhupalapally,Low Vision,'6-15',9,3,,12
Telangana,Jayashankar Bhupalapally,Sickle Cell Disease,'6-15',,,,
Telangana,Jayashankar Bhupalapally,Thalassemia,'15-35',,,,
Telangana,Jayashankar Bhupalapally,Thalassemia,'6-15',,,,
Telangana,Jogulamba Gadwal,Blindness,'0-6',2,1,,3
Telangana,Jogulamba Gadwal,Blindness,'15-35',91,55,,146
Telangana,Jogulamba Gadwal,Blindness,'35-60',235,188,,423
Telangana,Jogulamba Gadwal,Blindness,'6-15',32,17,,49
Telangana,Jogulamba Gadwal,Blindness,'60-80',177,163,,340
Telangana,Jogulamba Gadwal,Blindness,'80+',32,20,,52
